carat,cut,color,clarity,depth,table,price,measurements
0.91,Excellent,E,IF,60.0,59.0,"$6,810",6.32x6.35x3.81 mm
1.09,Excellent,I,VS1,62.6,56.0,"$4,550",6.57x6.6x4.12 mm
1.50,Excellent,H,SI1,63.3,57.0,"$8,629",7.19x7.28x4.58 mm
1.00,Very Good,F,VVS1,64.0,56.0,"$5,850",6.22x6.26x4 mm
1.20,Excellent,G,VS2,60.8,60.0,"$7,750",6.86x6.9x4.18 mm
1.07,Excellent,H,IF,61.9,58.0,"$6,000",6.53x6.56x4.06 mm
0.91,Excellent,H,IF,58.7,60.0,"$4,840",6.38x6.42x3.76 mm
1.17,Excellent,E,SI1,61.2,57.0,"$4,860",6.8x6.83x4.17 mm
1.63,Excellent,J,VVS2,62.8,57.0,"$7,680",7.49x7.51x4.71 mm
1.57,Excellent,I,SI1,61.8,57.0,"$6,550",7.45x7.48x4.61 mm
1.00,Excellent,G,VS2,62.2,56.0,"$5,780",6.37x6.43x3.98 mm
1.09,Excellent,H,IF,59.9,60.0,"$5,900",6.67x6.72x4.01 mm
1.00,Very Good,E,SI1,64.7,56.0,"$5,060",6.2x6.24x4.02 mm
1.08,Excellent,I,IF,62.8,57.0,"$4,860",6.51x6.56x4.1 mm
1.17,Excellent,I,VVS1,59.5,60.0,"$6,180",6.88x6.93x4.11 mm
1.01,Excellent,F,SI2,62.0,57.0,"$4,600",6.39x6.42x3.97 mm
1.02,Very Good,G,VVS2,63.9,57.0,"$4,644",6.21x6.31x4 mm
1.07,Excellent,H,VVS2,62.0,58.0,"$6,020",6.49x6.53x4.03 mm
2.00,Excellent,K,SI2,62.4,56.0,"$8,610",7.99x8.05x5 mm
1.50,Very Good,I,SI2,64.7,55.0,"$4,470",7.06x7.13x4.59 mm
1.50,Excellent,K,VS2,61.4,59.0,"$4,520",7.35x7.37x4.51 mm
1.51,Excellent,K,VS2,61.3,60.0,"$4,840",7.35x7.39x4.52 mm
1.02,Excellent,H,VS2,60.5,58.0,"$4,380",6.51x6.53x3.94 mm
1.52,Excellent,I,VS1,60.6,59.0,"$7,560",7.41x7.43x4.5 mm
1.51,Excellent,I,VVS1,59.8,61.0,"$9,750",7.44x7.46x4.45 mm
0.90,Excellent,F,VVS2,63.0,58.0,"$4,180",6.1x6.14x3.86 mm
0.95,Excellent,E,SI1,60.4,61.0,"$4,740",6.36x6.38x3.85 mm
0.88,Excellent,H,VVS1,62.2,56.0,"$4,170",6.14x6.16x3.82 mm
0.90,Excellent,G,IF,60.4,54.0,"$7,040",6.31x6.36x3.82 mm
0.90,Excellent,E,VS1,60.6,58.0,"$5,640",6.27x6.3x3.81 mm
0.90,Very Good,D,VS2,58.1,62.0,"$5,070",6.36x6.38x3.7 mm
0.90,Excellent,G,VVS1,57.9,62.0,"$6,550",6.36x6.39x3.69 mm
0.94,Excellent,D,SI1,59.4,60.0,"$4,740",6.37x6.4x3.79 mm
0.90,Very Good,F,VS1,62.7,56.0,"$5,300",6.06x6.09x3.81 mm
1.02,Excellent,E,VS2,61.7,59.0,"$6,100",6.44x6.48x3.99 mm
0.90,Very Good,H,VS2,62.7,57.0,"$4,170",6.14x6.19x3.86 mm
0.95,Excellent,I,IF,62.8,56.0,"$4,093",6.22x6.27x3.92 mm
1.50,Excellent,J,SI2,61.0,61.0,"$5,510",7.33x7.39x4.49 mm
1.00,Very Good,D,SI2,63.9,61.0,"$4,640",6.25x6.3x4.01 mm
1.20,Excellent,H,VS2,62.6,57.0,"$6,800",6.74x6.78x4.23 mm
1.00,Excellent,G,VS1,60.8,60.0,"$5,720",6.43x6.47x3.92 mm
1.22,Excellent,H,VS1,60.7,59.0,"$8,310",6.86x6.9x4.18 mm
1.20,Excellent,I,VVS1,61.8,62.0,"$8,540",6.76x6.81x4.19 mm
1.01,Excellent,I,VS1,57.7,60.0,"$5,650",6.61x6.65x3.83 mm
1.20,Excellent,H,VS1,61.7,59.0,"$8,410",6.78x6.81x4.19 mm
1.12,Excellent,G,VS1,59.4,59.0,"$8,790",6.75x6.79x4.02 mm
1.50,Excellent,I,SI2,60.4,62.0,"$9,558",7.35x7.39x4.46 mm
1.05,Excellent,D,VS1,60.9,59.0,"$9,010",6.49x6.53x3.97 mm
1.07,Excellent,H,VS1,62.5,59.0,"$7,340",6.47x6.51x4.06 mm
1.10,Excellent,D,VS2,59.9,59.0,"$9,270",6.67x6.72x4.01 mm
1.08,Excellent,F,SI2,62.8,58.0,"$4,840",6.52x6.55x4.11 mm
0.78,Excellent,E,VVS1,61.7,60.0,"$4,180",5.87x5.9x3.63 mm
0.91,Excellent,F,SI1,62.1,58.0,"$4,180",6.15x6.19x3.83 mm
0.91,Excellent,D,VS1,58.9,61.0,"$5,560",6.3x6.36x3.73 mm
1.40,Excellent,J,VVS1,63.4,56.0,"$7,020",7.06x7.13x4.5 mm
1.20,Very Good,H,VS1,62.5,58.0,"$6,260",6.77x6.79x4.24 mm
1.00,Very Good,F,SI1,63.9,58.0,"$5,330",6.22x6.28x4 mm
1.00,Excellent,H,SI2,62.9,58.0,"$4,010",6.34x6.41x4.01 mm
1.00,Excellent,G,SI2,60.8,60.0,"$4,300",6.4x6.46x3.91 mm
1.00,Excellent,E,SI2,62.4,55.0,"$7,710",6.43x6.45x4.02 mm
0.96,Excellent,G,VS2,62.5,58.0,"$5,470",6.24x6.28x3.91 mm
1.55,Excellent,G,SI2,61.9,57.0,"$7,770",7.39x7.41x4.58 mm
1.00,Excellent,E,VS1,63.4,56.0,"$6,790",6.31x6.36x4.01 mm
0.90,Excellent,F,VS1,60.0,61.0,"$5,600",6.22x6.25x3.74 mm
1.01,Excellent,H,SI2,62.4,56.0,"$4,050",6.38x6.41x3.99 mm
1.00,Excellent,H,SI2,62.6,59.0,"$4,010",6.33x6.36x3.97 mm
1.00,Very Good,G,VS1,62.9,60.0,"$4,510",6.27x6.3x3.95 mm
1.05,Excellent,E,VS2,61.8,59.0,"$8,340",6.5x6.53x4.02 mm
1.01,Excellent,G,VS2,59.7,61.0,"$6,960",6.49x6.52x3.89 mm
1.08,Excellent,H,VS2,61.7,58.0,"$6,570",6.54x6.56x4.04 mm
1.13,Excellent,H,VS2,61.7,59.0,"$7,360",6.65x6.69x4.12 mm
1.09,Excellent,H,VS2,62.1,57.0,"$7,020",6.55x6.6x4.08 mm
1.00,Good,E,VVS2,58.9,63.0,"$6,410",6.51x6.55x3.84 mm
1.02,Excellent,G,SI2,62.5,59.0,"$4,380",6.4x6.44x4.01 mm
1.50,Excellent,J,VS2,58.3,59.0,"$8,340",7.52x7.56x4.4 mm
1.71,Excellent,I,VVS2,60.9,59.0,"$9,630",7.67x7.7x4.69 mm
1.51,Excellent,J,VS2,60.8,60.0,"$5,850",7.38x7.41x4.5 mm
1.00,Excellent,G,VS1,60.5,58.0,"$4,510",6.47x6.5x3.93 mm
0.90,Excellent,G,VS1,59.9,61.0,"$5,490",6.23x6.26x3.74 mm
1.30,Excellent,H,SI1,61.2,61.0,"$5,746",7x7.04x4.29 mm
1.35,Excellent,H,VS1,61.9,56.0,"$8,360",7.05x7.09x4.37 mm
1.08,Excellent,I,VVS1,61.4,57.0,"$4,270",6.58x6.64x4.06 mm
1.75,Excellent,K,IF,63.2,57.0,"$8,020",7.62x7.68x4.83 mm
1.70,Excellent,I,SI1,62.1,59.0,"$7,700",7.54x7.6x4.71 mm
1.51,Excellent,G,SI1,59.2,59.0,"$9,310",7.45x7.48x4.42 mm
1.03,Excellent,G,VVS2,62.5,58.0,"$6,620",6.41x6.45x4.02 mm
1.04,Excellent,G,VVS2,61.0,58.0,"$6,680",6.55x6.58x4.01 mm
1.07,Excellent,D,VVS2,62.8,56.0,"$9,770",6.51x6.54x4.1 mm
1.00,Very Good,G,VS1,63.5,57.0,"$4,510",6.29x6.32x4 mm
0.84,Excellent,G,VS1,62.4,58.0,"$4,350",6.02x6.05x3.77 mm
1.55,Good,I,VS2,61.3,59.0,"$8,380",7.33x7.44x4.53 mm
1.50,Very Good,I,VS1,59.1,62.0,"$9,750",7.43x7.49x4.41 mm
1.00,Very Good,E,SI1,64.4,55.0,"$4,290",6.19x6.26x4.01 mm
1.51,Very Good,K,SI2,64.3,57.0,"$5,670",7.16x7.18x4.61 mm
0.91,Excellent,D,VVS2,62.9,58.0,"$6,310",6.14x6.19x3.88 mm
1.00,Excellent,H,VVS1,62.2,58.0,"$4,870",6.37x6.4x3.97 mm
1.01,Excellent,I,IF,60.9,58.0,"$4,350",6.48x6.5x3.96 mm
1.52,Excellent,J,VVS2,61.8,59.0,"$6,960",7.34x7.37x4.55 mm
1.02,Very Good,F,VVS2,63.4,59.0,"$6,330",6.27x6.31x3.99 mm
1.00,Very Good,G,VVS2,63.9,58.0,"$4,760",6.27x6.3x4.02 mm
1.09,Excellent,H,IF,60.4,60.0,"$5,432",6.61x6.65x4.01 mm
1.50,Excellent,I,VS2,59.4,61.0,"$8,410",7.41x7.45x4.41 mm
1.00,Excellent,F,SI1,59.6,62.0,"$4,039",6.45x6.51x3.86 mm
1.61,Excellent,K,VVS2,60.3,59.0,"$5,820",7.53x7.57x4.55 mm
1.08,Excellent,G,VVS1,62.8,56.0,"$7,100",6.49x6.54x4.09 mm
1.01,Excellent,D,VVS1,62.3,57.0,"$9,482",6.39x6.43x3.99 mm
1.00,Excellent,E,VS1,62.9,56.0,"$5,720",6.31x6.36x3.99 mm
1.21,Excellent,H,SI1,62.5,60.0,"$6,220",6.75x6.81x4.23 mm
1.50,Very Good,K,VS1,62.4,61.0,"$4,060",7.15x7.26x4.5 mm
1.00,Excellent,H,VS1,63.7,56.0,"$4,200",6.31x6.36x4.04 mm
1.00,Excellent,H,VVS1,62.5,58.0,"$4,150",6.35x6.39x3.98 mm
1.80,Excellent,I,SI2,62.9,60.0,"$9,960",7.69x7.75x4.85 mm
1.70,Excellent,I,SI1,62.6,56.0,"$9,340",7.59x7.63x4.76 mm
1.50,Excellent,D,SI2,63.0,57.0,"$7,780",7.26x7.31x4.59 mm
2.00,Excellent,K,VS1,63.5,57.0,"$9,190",7.91x7.99x5.05 mm
1.00,Excellent,F,VS1,61.6,60.0,"$4,720",6.39x6.46x3.95 mm
1.09,Excellent,H,IF,60.2,62.0,"$4,980",6.67x6.7x4.03 mm
1.09,Excellent,D,SI1,62.8,58.0,"$4,470",6.52x6.56x4.11 mm
1.07,Excellent,G,SI2,62.8,56.0,"$4,100",6.51x6.54x4.1 mm
1.50,Excellent,J,VVS2,60.9,60.0,"$6,180",7.36x7.4x4.49 mm
1.50,Excellent,J,VVS2,62.0,59.0,"$6,420",7.25x7.28x4.5 mm
1.50,Excellent,J,VVS2,61.4,62.0,"$6,180",7.32x7.34x4.5 mm
1.50,Excellent,J,VVS2,60.8,62.0,"$6,180",7.32x7.37x4.47 mm
1.50,Excellent,H,SI2,59.0,61.0,"$5,790",7.41x7.46x4.39 mm
1.15,Excellent,H,VS2,62.4,58.0,"$4,380",6.69x6.7x4.18 mm
1.50,Excellent,J,VVS2,61.9,58.0,"$6,180",7.31x7.33x4.53 mm
1.01,Excellent,F,VS1,62.2,59.0,"$4,950",6.4x6.43x4 mm
1.50,Excellent,K,VVS1,63.2,57.0,"$5,690",7.2x7.3x4.58 mm
1.50,Excellent,K,VVS1,61.3,61.0,"$5,140",7.34x7.38x4.51 mm
1.50,Excellent,K,VVS1,61.0,61.0,"$5,140",7.31x7.35x4.47 mm
1.50,Excellent,K,VVS1,60.6,61.0,"$6,020",7.29x7.35x4.44 mm
1.50,Excellent,J,VS1,59.7,62.0,"$5,790",7.43x7.47x4.45 mm
1.50,Excellent,J,VS1,62.1,59.0,"$5,450",7.3x7.35x4.55 mm
1.50,Excellent,J,VS1,62.1,53.0,"$5,790",7.31x7.35x4.55 mm
1.50,Excellent,J,VS1,62.6,57.0,"$5,790",7.22x7.31x4.55 mm
1.50,Excellent,J,VS1,60.1,62.0,"$5,790",7.37x7.41x4.44 mm
1.01,Excellent,E,VS1,61.2,62.0,"$5,490",6.4x6.46x3.94 mm
1.50,Excellent,K,VVS2,63.0,56.0,"$5,200",7.26x7.31x4.59 mm
1.50,Excellent,K,VVS2,62.5,58.0,"$5,000",7.22x7.28x4.54 mm
1.50,Excellent,K,VVS2,61.0,59.0,"$5,200",7.36x7.4x4.5 mm
1.50,Excellent,K,VVS2,61.0,61.0,"$5,200",7.34x7.36x4.48 mm
1.50,Excellent,K,VVS2,61.6,62.0,"$5,200",7.29x7.35x4.51 mm
1.50,Very Good,K,VVS2,61.0,62.0,"$5,200",7.3x7.33x4.46 mm
1.50,Excellent,J,VS2,63.1,56.0,"$5,400",7.22x7.31x4.59 mm
2.01,Excellent,K,SI2,62.1,60.0,"$8,710",8.03x8.08x5 mm
1.14,Excellent,E,SI2,62.7,58.0,"$4,010",6.59x6.64x4.15 mm
1.80,Excellent,K,VS1,61.7,61.0,"$7,040",7.7x7.75x4.77 mm
1.29,Excellent,D,VS1,60.1,61.0,"$9,410",7.08x7.11x4.26 mm
1.80,Excellent,H,SI2,60.9,62.0,"$8,540",7.8x7.84x4.76 mm
1.80,Excellent,K,VS2,63.0,56.0,"$6,310",7.69x7.73x4.86 mm
1.51,Excellent,K,VS1,61.5,58.0,"$5,320",7.36x7.42x4.55 mm
1.51,Excellent,J,VVS2,62.8,57.0,"$7,050",7.26x7.32x4.58 mm
1.51,Very Good,J,SI1,64.4,60.0,"$5,140",7.16x7.18x4.61 mm
1.20,Excellent,I,VVS2,61.1,59.0,"$4,530",6.82x6.85x4.17 mm
1.51,Excellent,J,VS1,60.9,61.0,"$5,830",7.39x7.44x4.52 mm
1.51,Excellent,K,SI1,62.0,58.0,"$4,340",7.34x7.37x4.56 mm
1.51,Excellent,K,VVS2,61.6,61.0,"$5,230",7.32x7.37x4.53 mm
1.52,Excellent,K,VVS2,62.5,58.0,"$5,570",7.25x7.31x4.55 mm
1.50,Excellent,K,VS1,62.4,60.0,"$4,810",7.28x7.33x4.56 mm
1.50,Excellent,K,VS1,60.8,61.0,"$4,810",7.36x7.4x4.48 mm
1.50,Excellent,K,VS1,62.1,61.0,"$4,810",7.26x7.3x4.53 mm
1.50,Excellent,K,VS1,61.6,62.0,"$4,810",7.29x7.34x4.5 mm
1.20,Excellent,H,VVS2,62.4,61.0,"$5,290",6.73x6.78x4.21 mm
1.50,Very Good,K,SI2,64.8,58.0,"$4,020",7.02x7.12x4.58 mm
1.01,Excellent,G,VVS2,62.5,58.0,"$4,820",6.4x6.47x4.02 mm
1.50,Excellent,K,VS2,63.4,56.0,"$4,510",7.25x7.29x4.61 mm
1.01,Excellent,G,IF,58.8,62.0,"$6,370",6.58x6.61x3.88 mm
1.50,Excellent,K,VVS2,62.6,58.0,"$5,200",7.24x7.29x4.55 mm
1.50,Excellent,K,VVS2,62.0,61.0,"$5,200",7.3x7.34x4.54 mm
1.57,Excellent,D,SI2,62.8,56.0,"$8,120",7.4x7.42x4.66 mm
0.96,Excellent,G,VVS1,59.2,61.0,"$4,610",6.48x6.52x3.85 mm
0.96,Excellent,E,IF,59.4,62.0,"$7,540",6.45x6.48x3.84 mm
1.62,Excellent,J,VS1,62.5,59.0,"$6,600",7.45x7.5x4.67 mm
1.70,Excellent,K,VS1,63.6,55.0,"$5,950",7.5x7.56x4.79 mm
1.70,Excellent,K,SI2,62.7,58.0,"$5,230",7.53x7.58x4.74 mm
1.00,Excellent,E,VS1,61.7,59.0,"$5,370",6.36x6.42x3.94 mm
1.70,Excellent,J,VVS1,63.6,57.0,"$7,450",7.52x7.59x4.8 mm
1.00,Excellent,E,VS2,63.8,56.0,"$4,340",6.26x6.34x4.02 mm
1.25,Excellent,F,VS1,63.6,56.0,"$7,780",6.8x6.85x4.34 mm
1.68,Excellent,K,VS2,62.5,59.0,"$5,030",7.53x7.59x4.72 mm
1.01,Excellent,H,SI2,62.5,59.0,"$4,050",6.37x6.41x3.99 mm
1.50,Very Good,G,SI2,64.3,57.0,"$5,290",7.1x7.15x4.59 mm
1.01,Excellent,H,VVS2,62.1,57.0,"$4,500",6.41x6.43x3.99 mm
1.03,Excellent,G,VS2,61.8,59.0,"$6,950",6.47x6.5x4 mm
1.01,Excellent,F,VS1,59.9,61.0,"$8,010",6.48x6.51x3.89 mm
1.10,Excellent,I,VVS1,61.9,56.0,"$6,750",6.59x6.64x4.1 mm
1.01,Very Good,F,VS2,60.4,60.0,"$7,000",6.43x6.47x3.9 mm
1.05,Excellent,F,VS2,61.8,58.0,"$8,100",6.49x6.54x4.02 mm
1.19,Excellent,H,VS2,59.6,59.0,"$7,900",6.87x6.91x4.11 mm
0.96,Excellent,E,SI1,59.8,60.0,"$4,270",6.37x6.4x3.82 mm
0.90,Excellent,F,VS1,61.6,57.0,"$5,900",6.14x6.17x3.79 mm
1.17,Excellent,F,VS1,61.9,58.0,"$8,360",6.71x6.77x4.18 mm
1.25,Excellent,G,VVS1,61.8,58.0,"$10,040",6.89x6.93x4.27 mm
1.05,Excellent,G,VVS1,61.9,57.0,"$7,550",6.46x6.5x4.01 mm
1.25,Excellent,H,VS1,61.8,57.0,"$8,180",6.87x6.89x4.25 mm
1.23,Excellent,H,VS1,61.7,57.0,"$8,060",6.83x6.85x4.22 mm
1.06,Excellent,D,VS2,61.6,56.0,"$8,670",6.53x6.56x4.03 mm
0.80,Excellent,D,VVS1,61.9,58.0,"$6,270",5.95x5.97x3.69 mm
0.95,Excellent,E,VS1,61.7,57.0,"$6,690",6.27x6.29x3.87 mm
1.30,Excellent,H,VS2,62.4,58.0,"$8,260",6.94x6.96x4.34 mm
1.19,Excellent,H,VS2,62.6,57.0,"$6,030",6.71x6.75x4.21 mm
1.01,Excellent,F,VVS2,62.5,56.0,"$8,410",6.38x6.41x3.99 mm
1.00,Very Good,F,VVS2,61.4,54.0,"$7,820",6.43x6.45x3.96 mm
1.00,Excellent,E,VVS1,61.4,60.0,"$8,770",6.42x6.44x3.95 mm
1.01,Excellent,E,VS2,61.8,57.0,"$7,560",6.4x6.43x3.96 mm
1.08,Excellent,G,VS1,61.6,57.0,"$7,590",6.56x6.59x4.05 mm
0.96,Excellent,G,VVS1,62.5,59.0,"$6,230",6.25x6.29x3.92 mm
0.91,Excellent,G,VVS1,61.6,56.0,"$7,040",6.21x6.25x3.84 mm
1.25,Excellent,H,VS1,61.5,60.0,"$7,380",6.89x6.93x4.25 mm
1.03,Excellent,D,VS2,61.9,57.0,"$8,180",6.43x6.46x3.99 mm
0.95,Excellent,I,VVS1,61.7,57.0,"$5,010",6.28x6.31x3.88 mm
1.25,Excellent,I,VVS1,62.3,58.0,"$7,370",6.84x6.87x4.27 mm
1.16,Excellent,H,IF,62.0,56.0,"$7,550",6.73x6.78x4.19 mm
1.04,Excellent,H,VVS1,61.7,57.0,"$6,890",6.46x6.48x3.99 mm
1.27,Excellent,F,VS2,61.7,57.0,"$9,020",6.88x6.93x4.26 mm
1.00,Excellent,G,SI2,62.4,58.0,"$4,380",6.34x6.37x3.96 mm
1.04,Excellent,G,VS2,61.8,55.0,"$6,080",6.49x6.52x4.02 mm
1.06,Excellent,F,VS1,61.6,57.0,"$8,560",6.52x6.55x4.03 mm
0.94,Excellent,H,VVS2,62.5,57.0,"$5,070",6.21x6.25x3.9 mm
1.31,Excellent,H,VVS2,61.5,56.0,"$9,440",7.01x7.03x4.31 mm
1.15,Excellent,G,VVS1,61.8,57.0,"$9,830",6.7x6.72x4.14 mm
1.00,Excellent,D,VS1,62.6,59.0,"$7,540",6.35x6.38x3.99 mm
1.31,Excellent,E,SI1,61.7,56.0,"$9,600",6.98x7x4.31 mm
1.10,Excellent,E,SI1,61.8,57.0,"$7,030",6.59x6.63x4.09 mm
1.06,Excellent,E,SI1,61.8,56.0,"$6,790",6.52x6.54x4.04 mm
1.13,Excellent,H,VS1,61.8,58.0,"$5,960",6.65x6.67x4.11 mm
1.40,Excellent,I,VS2,62.1,60.0,"$8,160",7.14x7.19x4.45 mm
1.06,Excellent,G,VVS2,61.7,56.0,"$7,890",6.51x6.53x4.02 mm
1.00,Excellent,G,VVS2,59.3,60.0,"$6,150",6.5x6.52x3.86 mm
0.97,Excellent,G,VVS2,61.7,56.0,"$6,820",6.31x6.35x3.9 mm
1.06,Excellent,D,VS2,61.5,57.0,"$8,670",6.5x6.53x4.01 mm
1.00,Excellent,D,VS2,58.9,60.0,"$6,870",6.54x6.56x3.86 mm
1.06,Excellent,D,VS2,61.9,57.0,"$8,670",6.52x6.54x4.04 mm
1.07,Excellent,H,IF,62.5,55.0,"$6,170",6.52x6.54x4.08 mm
1.09,Excellent,E,VVS2,62.4,57.0,"$8,070",6.55x6.59x4.1 mm
1.11,Excellent,E,VS1,61.6,57.0,"$9,740",6.6x6.63x4.08 mm
0.90,Excellent,E,VS1,62.3,58.0,"$5,700",6.12x6.16x3.83 mm
1.07,Excellent,E,VS1,61.8,57.0,"$9,410",6.55x6.58x4.05 mm
0.87,Excellent,H,VVS1,61.7,57.0,"$4,250",6.07x6.1x3.75 mm
0.98,Excellent,F,VS2,60.2,59.0,"$5,680",6.4x6.42x3.86 mm
0.90,Excellent,F,VVS1,61.6,57.0,"$8,560",6.17x6.21x3.81 mm
0.90,Excellent,F,VVS2,61.5,60.0,"$6,600",6.19x6.23x3.82 mm
0.93,Excellent,F,VVS2,62.7,57.0,"$6,810",6.18x6.21x3.88 mm
0.96,Excellent,E,VVS1,61.8,57.0,"$9,710",6.29x6.34x3.9 mm
1.02,Excellent,E,VS2,61.8,56.0,"$7,460",6.45x6.48x4 mm
0.91,Excellent,E,VS2,61.6,57.0,"$5,630",6.18x6.21x3.81 mm
0.90,Excellent,G,VS1,61.9,58.0,"$4,800",6.14x6.17x3.81 mm
0.90,Excellent,G,VS1,61.0,60.0,"$4,800",6.22x6.24x3.8 mm
1.00,Excellent,G,VS2,61.1,59.0,"$5,500",6.45x6.47x3.95 mm
1.01,Excellent,F,VS1,62.4,59.0,"$7,300",6.37x6.41x3.99 mm
0.94,Excellent,H,VS1,62.4,57.0,"$4,750",6.21x6.24x3.88 mm
0.96,Excellent,H,VS1,62.6,57.0,"$4,850",6.26x6.29x3.93 mm
0.90,Excellent,H,VS1,62.4,59.0,"$4,090",6.14x6.17x3.84 mm
0.90,Excellent,G,VVS2,62.6,58.0,"$5,050",6.1x6.14x3.83 mm
1.00,Excellent,E,VS1,61.1,60.0,"$7,880",6.44x6.47x3.95 mm
0.91,Excellent,F,VS2,61.6,55.0,"$5,020",6.21x6.24x3.83 mm
0.75,Excellent,D,VVS2,61.9,57.0,"$4,160",5.77x5.81x3.59 mm
1.30,Excellent,H,VS2,62.5,58.0,"$8,110",6.94x6.97x4.35 mm
1.07,Excellent,H,VS2,61.6,57.0,"$5,910",6.53x6.56x4.03 mm
1.27,Excellent,H,VS2,62.0,58.0,"$7,710",6.9x6.92x4.28 mm
1.01,Excellent,F,VVS2,61.7,58.0,"$8,410",6.44x6.46x3.98 mm
0.90,Excellent,H,FL,62.6,58.0,"$4,480",6.11x6.15x3.84 mm
1.08,Excellent,E,VS2,62.3,57.0,"$7,600",6.52x6.55x4.07 mm
0.96,Excellent,I,VS1,62.7,57.0,"$4,150",6.23x6.28x3.92 mm
1.01,Excellent,I,VS1,62.2,59.0,"$4,740",6.39x6.43x3.98 mm
0.94,Excellent,I,VS1,62.5,57.0,"$4,280",6.2x6.24x3.89 mm
1.29,Excellent,G,VS1,62.5,58.0,"$9,910",6.91x6.94x4.33 mm
1.04,Excellent,H,VVS2,61.8,56.0,"$6,030",6.47x6.5x4.01 mm
0.80,Excellent,G,VVS1,61.7,57.0,"$4,480",5.93x5.97x3.67 mm
1.25,Excellent,H,VS1,61.8,58.0,"$8,030",6.86x6.89x4.25 mm
1.01,Excellent,E,VS1,61.6,57.0,"$8,920",6.42x6.43x3.96 mm
0.94,Excellent,I,VS1,62.7,57.0,"$4,280",6.19x6.23x3.89 mm
0.73,Excellent,D,IF,61.6,58.0,"$5,550",5.77x5.8x3.56 mm
0.90,Excellent,G,VVS1,62.1,56.0,"$5,850",6.15x6.19x3.84 mm
1.03,Excellent,G,VVS1,61.8,59.0,"$6,930",6.47x6.51x4.01 mm
0.91,Excellent,E,FL,62.4,58.0,"$9,090",6.16x6.18x3.85 mm
1.14,Excellent,G,VS2,62.6,58.0,"$6,240",6.62x6.63x4.14 mm
1.02,Excellent,F,VS1,61.8,58.0,"$7,820",6.39x6.43x3.96 mm
0.90,Excellent,F,VS1,62.7,58.0,"$5,000",6.12x6.17x3.85 mm
0.91,Excellent,E,VVS2,61.5,57.0,"$7,540",6.18x6.21x3.81 mm
0.80,Excellent,E,VVS2,62.4,56.0,"$4,370",5.91x5.94x3.7 mm
0.90,Excellent,E,VVS2,62.4,54.0,"$6,290",6.15x6.18x3.85 mm
1.30,Excellent,H,VS1,61.3,57.0,"$9,310",6.96x7.01x4.28 mm
0.90,Excellent,F,VS2,61.5,60.0,"$4,160",6.17x6.21x3.81 mm
0.75,Excellent,F,VVS1,60.9,60.0,"$4,030",5.82x5.86x3.56 mm
1.06,Excellent,E,VS1,61.9,57.0,"$9,330",6.49x6.52x4.03 mm
1.35,Excellent,H,VVS1,62.2,58.0,"$9,250",7.01x7.06x4.38 mm
0.90,Very Good,D,VVS2,62.8,57.0,"$5,940",6.08x6.12x3.83 mm
0.85,Excellent,G,VS1,61.3,57.0,"$4,100",6.07x6.1x3.73 mm
1.24,Excellent,G,VS1,61.7,57.0,"$9,560",6.86x6.88x4.24 mm
1.01,Excellent,E,VS2,61.5,56.0,"$7,560",6.41x6.44x3.95 mm
0.91,Excellent,G,VVS1,61.8,56.0,"$6,520",6.2x6.23x3.85 mm
0.87,Excellent,E,VS2,61.6,57.0,"$4,380",6.1x6.13x3.76 mm
1.06,Excellent,E,VS2,61.5,56.0,"$7,900",6.52x6.54x4.02 mm
1.41,Excellent,I,VS1,61.8,56.0,"$8,790",7.15x7.18x4.43 mm
1.50,Excellent,I,VS1,62.4,59.0,"$9,980",7.25x7.29x4.53 mm
1.01,Very Good,F,VS1,63.4,55.0,"$5,910",6.32x6.33x4.01 mm
1.03,Excellent,F,VS1,62.6,55.0,"$6,970",6.43x6.46x4.03 mm
1.26,Excellent,I,VVS1,61.7,57.0,"$7,800",6.88x6.91x4.25 mm
1.23,Excellent,H,VS1,62.1,57.0,"$8,060",6.82x6.85x4.25 mm
0.96,Excellent,D,VVS2,61.7,58.0,"$8,560",6.28x6.3x3.88 mm
0.90,Excellent,E,VS2,62.6,58.0,"$4,430",6.11x6.14x3.83 mm
1.13,Excellent,F,SI1,61.7,56.0,"$7,090",6.63x6.66x4.1 mm
1.34,Excellent,I,VS1,62.0,58.0,"$7,680",7.01x7.05x4.36 mm
1.04,Excellent,I,VS1,61.9,59.0,"$4,880",6.48x6.51x4.02 mm
1.34,Excellent,H,SI1,61.4,57.0,"$8,200",7.07x7.11x4.36 mm
0.90,Very Good,G,VVS1,62.7,53.0,"$5,090",6.17x6.2x3.87 mm
1.02,Excellent,G,VVS1,59.8,60.0,"$7,350",6.53x6.56x3.91 mm
1.04,Excellent,E,SI1,61.7,56.0,"$6,670",6.49x6.52x4.02 mm
1.00,Excellent,I,VS2,62.3,59.0,"$4,110",6.34x6.37x3.96 mm
0.93,Excellent,E,VVS2,61.6,56.0,"$6,900",6.23x6.25x3.85 mm
0.92,Excellent,D,VVS1,61.6,55.0,"$7,500",6.25x6.29x3.87 mm
1.08,Excellent,H,VS1,61.7,57.0,"$6,440",6.53x6.56x4.04 mm
1.40,Excellent,I,VVS2,61.1,60.0,"$8,900",7.16x7.18x4.38 mm
0.90,Excellent,E,IF,61.9,56.0,"$10,030",6.17x6.21x3.83 mm
0.85,Excellent,E,VS1,62.2,59.0,"$4,510",6.05x6.07x3.77 mm
