carat,cut,color,clarity,depth,table,price,measurements
1.00,Excellent,G,VS2,61.7,59.0,"$5,011",6.42x6.46x3.97 mm
1.00,Very Good,E,VS2,64.7,56.0,"$4,363",6.21x6.3x4.05 mm
1.01,Excellent,E,SI1,62.3,59.0,"$4,390",6.41x6.44x4 mm
1.03,Excellent,G,VS2,62.6,56.0,"$4,810",6.39x6.43x4.02 mm
1.03,Excellent,I,VVS1,61.1,59.0,"$4,530",6.49x6.52x3.97 mm
1.01,Excellent,F,VVS2,62.7,57.0,"$6,685",6.38x6.42x4.01 mm
0.96,Excellent,D,SI1,63.0,55.0,"$4,240",6.29x6.32x3.97 mm
1.00,Excellent,F,VVS2,62.8,56.0,"$7,760",6.34x6.38x3.99 mm
1.00,Excellent,F,SI1,61.9,57.0,"$4,580",6.4x6.43x3.97 mm
1.20,Excellent,G,SI1,61.7,59.0,"$5,120",6.77x6.82x4.19 mm
0.90,Excellent,G,VVS1,60.1,62.0,"$4,590",6.22x6.28x3.75 mm
0.83,Excellent,D,VS1,61.9,57.0,"$4,806",6.03x6.06x3.74 mm
1.00,Very Good,G,VVS1,64.9,56.0,"$5,070",6.16x6.24x4.03 mm
1.70,Excellent,I,SI2,62.1,58.0,,7.57x7.61x4.71 mm
1.63,Excellent,I,VS1,62.7,57.0,,7.43x7.48x4.68 mm
1.01,Excellent,E,VVS2,62.2,56.0,"$8,294",6.38x6.41x3.98 mm
1.51,Excellent,G,SI2,62.2,55.0,"$7,819",7.31x7.34x4.56 mm
1.01,Excellent,F,SI1,60.5,59.0,"$4,223",6.46x6.49x3.92 mm
1.02,Excellent,F,VS2,62.5,56.0,"$4,871",6.39x6.43x4.01 mm
0.90,Excellent,D,VVS2,62.7,56.0,"$5,940",6.13x6.15x3.85 mm
1.00,Very Good,D,VS2,64.4,56.0,"$5,141",6.18x6.25x4 mm
1.52,Excellent,K,IF,62.9,58.0,"$7,981",7.29x7.33x4.6 mm
1.01,Excellent,I,VVS1,62.9,57.0,"$4,655",6.36x6.4x4.01 mm
1.20,Excellent,E,SI2,61.0,58.0,"$4,774",6.84x6.88x4.18 mm
1.20,Excellent,E,SI2,62.9,56.0,"$4,061",6.74x6.79x4.25 mm
1.03,Excellent,H,VS1,62.4,56.0,"$4,784",6.42x6.45x4.01 mm
1.01,Excellent,G,SI1,62.8,56.0,"$4,180",6.35x6.4x4 mm
1.03,Excellent,D,VS1,61.9,59.0,"$7,841",6.45x6.49x4 mm
1.08,Excellent,I,VS1,62.6,58.0,"$4,504",6.51x6.52x4.08 mm
1.09,Excellent,I,VS1,62.9,57.0,"$4,514",6.54x6.58x4.12 mm
1.51,Excellent,K,VS1,62.3,59.0,"$5,432",7.25x7.3x4.53 mm
0.90,Excellent,D,VS1,62.9,56.0,"$4,871",6.15x6.19x3.88 mm
0.94,Excellent,E,VVS1,60.8,58.0,"$8,068",6.31x6.35x3.85 mm
0.94,Excellent,D,VVS1,60.4,58.0,"$9,504",6.36x6.37x3.84 mm
1.40,Excellent,H,SI1,62.6,57.0,"$6,599",7.1x7.14x4.45 mm
1.40,Excellent,I,VS2,62.7,57.0,"$6,520",7.07x7.11x4.44 mm
0.81,Excellent,D,VVS1,60.8,60.0,"$7,906",6.02x6.05x3.67 mm
1.01,Excellent,E,VS1,62.3,58.0,"$6,124",6.35x6.39x3.96 mm
1.08,Excellent,F,VS1,61.6,57.0,"$6,880",6.54x6.58x4.04 mm
1.13,Excellent,G,IF,61.6,58.0,"$8,586",6.65x6.69x4.11 mm
1.05,Excellent,E,VVS1,62.3,59.0,"$7,400",6.42x6.47x4.02 mm
1.13,Excellent,F,VVS1,61.8,58.0,,6.65x6.68x4.12 mm
1.05,Excellent,F,VS2,62.5,59.0,"$5,530",6.45x6.49x4.04 mm
1.56,Excellent,H,VS1,61.9,57.0,"$9,979",7.4x7.45x4.6 mm
1.50,Excellent,H,VS1,61.2,60.0,"$9,200",7.35x7.4x4.51 mm
1.50,Excellent,J,VS2,62.7,58.0,"$5,810",7.21x7.26x4.54 mm
1.51,Very Good,H,VS2,64.3,59.0,"$8,120",7.1x7.19x4.59 mm
1.01,Very Good,E,VVS2,64.7,58.0,"$6,360",6.19x6.23x4.02 mm
1.13,Excellent,E,VVS2,61.6,57.0,"$9,871",6.66x6.68x4.11 mm
1.00,Excellent,D,VVS2,62.9,57.0,"$9,245",6.3x6.34x3.97 mm
0.80,Excellent,E,VVS1,62.3,57.0,"$5,378",5.87x5.9x3.67 mm
0.80,Excellent,E,VVS1,61.8,57.0,"$5,378",5.93x5.96x3.67 mm
0.80,Excellent,D,VVS1,62.7,58.0,"$5,638",5.86x5.9x3.68 mm
1.00,Very Good,F,VVS2,64.9,56.0,"$5,950",6.15x6.22x4.02 mm
1.00,Very Good,F,VVS2,64.1,58.0,"$5,950",6.2x6.28x4 mm
0.75,Excellent,E,IF,62.4,58.0,"$4,363",5.8x5.83x3.63 mm
1.50,Very Good,I,SI2,64.8,55.0,"$4,470",7.05x7.14x4.6 mm
1.40,Excellent,F,SI2,61.2,59.0,"$6,000",7.16x7.2x4.39 mm
1.01,Excellent,D,VVS1,61.6,59.0,"$8,575",6.38x6.43x3.95 mm
1.31,Excellent,E,VS1,61.9,58.0,"$9,731",6.94x6.99x4.31 mm
1.01,Excellent,H,VS2,62.7,58.0,"$4,210",6.36x6.4x4 mm
1.00,Excellent,H,IF,62.8,61.0,"$4,460",6.3x6.38x3.98 mm
1.00,Very Good,F,IF,64.7,57.0,"$6,630",6.15x6.22x4 mm
1.54,Excellent,I,VS2,62.6,57.0,"$8,270",7.29x7.35x4.58 mm
1.00,Excellent,E,SI1,63.2,55.0,"$4,040",6.32x6.37x4.01 mm
1.50,Excellent,I,VS2,61.8,62.0,"$7,040",7.28x7.34x4.52 mm
1.01,Excellent,G,VS2,62.6,59.0,"$4,298",6.38x6.41x4 mm
1.09,Excellent,D,VVS2,61.5,59.0,"$6,307",6.59x6.63x4.07 mm
1.02,Excellent,F,VS2,60.4,60.0,"$5,195",6.47x6.51x3.92 mm
1.07,Excellent,H,VS1,60.0,61.0,"$5,011",6.67x6.7x4.01 mm
1.06,Excellent,E,VS1,62.9,58.0,"$6,830",6.47x6.5x4.08 mm
1.50,Excellent,J,VS1,62.5,59.0,"$6,815",7.25x7.29x4.55 mm
1.20,Excellent,G,SI1,63.4,56.0,"$4,100",6.72x6.76x4.28 mm
1.56,Excellent,H,SI1,62.8,58.0,,7.35x7.39x4.63 mm
1.59,Excellent,H,SI1,62.9,56.0,,7.39x7.43x4.66 mm
1.50,Excellent,H,SI1,62.9,57.0,,7.21x7.25x4.55 mm
1.50,Excellent,H,SI1,62.8,59.0,,7.24x7.29x4.56 mm
1.60,Excellent,J,SI1,62.1,57.0,"$6,370",7.42x7.46x4.62 mm
1.50,Excellent,I,SI2,62.1,57.0,"$7,592",7.29x7.33x4.54 mm
0.80,Excellent,D,VVS2,59.3,62.0,"$4,644",6.02x6.04x3.58 mm
1.01,Excellent,E,VVS2,62.7,59.0,"$8,230",6.36x6.38x3.99 mm
1.02,Excellent,H,VVS2,62.2,57.0,"$5,152",6.41x6.44x4 mm
1.00,Excellent,F,VVS2,62.5,57.0,"$6,372",6.31x6.38x3.97 mm
1.21,Excellent,F,SI2,59.0,62.0,"$4,158",6.96x6.98x4.11 mm
1.00,Excellent,D,SI1,62.5,58.0,"$5,476",6.33x6.37x3.97 mm
1.00,Excellent,H,VVS2,60.3,61.0,"$4,720",6.45x6.5x3.91 mm
0.70,Excellent,D,IF,62.7,58.0,"$4,730",5.61x5.65x3.53 mm
1.00,Excellent,F,VS2,63.1,57.0,,6.29x6.34x3.98 mm
0.90,Excellent,E,VVS2,58.1,62.0,,6.33x6.36x3.69 mm
1.00,Excellent,H,VS2,62.8,57.0,"$4,460",6.32x6.36x3.98 mm
1.20,Excellent,D,SI1,62.7,57.0,"$6,815",6.77x6.81x4.26 mm
1.51,Excellent,H,VS2,61.7,60.0,"$9,169",7.23x7.33x4.49 mm
1.50,Excellent,H,SI2,62.6,58.0,"$5,962",7.26x7.3x4.56 mm
1.08,Excellent,G,VVS1,61.0,59.0,"$5,886",6.56x6.6x4.02 mm
1.01,Excellent,G,SI1,62.5,60.0,"$4,460",6.36x6.4x3.99 mm
1.07,Excellent,I,SI1,62.4,59.0,"$4,030",6.49x6.52x4.06 mm
1.30,Excellent,H,SI1,62.8,55.0,"$5,910",6.92x6.96x4.36 mm
1.12,Excellent,E,VVS2,62.3,59.0,"$9,750",6.57x6.61x4.11 mm
1.53,Excellent,I,VVS2,62.3,58.0,"$9,950",7.31x7.35x4.57 mm
1.01,Excellent,F,VS2,62.4,60.0,"$5,980",6.4x6.43x4 mm
1.01,Excellent,E,SI1,62.7,59.0,"$4,830",6.33x6.37x3.98 mm
1.28,Excellent,G,VS1,62.4,58.0,"$6,912",6.87x6.91x4.3 mm
1.01,Excellent,E,VVS2,62.3,55.0,"$8,860",6.42x6.45x4.01 mm
1.37,Excellent,F,SI2,62.3,59.0,"$5,330",7.04x7.08x4.4 mm
1.50,Excellent,F,SI2,62.3,59.0,"$7,500",7.23x7.28x4.52 mm
1.40,Excellent,G,SI2,62.5,58.0,"$6,110",7.08x7.11x4.44 mm
1.20,Excellent,G,VVS1,61.6,60.0,"$8,850",6.79x6.83x4.2 mm
1.20,Excellent,H,VVS1,62.6,59.0,"$5,470",6.73x6.77x4.22 mm
1.09,Excellent,G,VVS2,62.5,58.0,"$6,750",6.55x6.57x4.1 mm
1.02,Excellent,F,SI1,61.4,56.0,"$4,440",6.44x6.47x3.96 mm
1.40,Excellent,F,SI2,62.6,58.0,"$6,490",7.09x7.13x4.45 mm
1.05,Excellent,G,VS2,62.7,57.0,"$5,280",6.44x6.48x4.05 mm
1.03,Excellent,F,VVS1,61.2,59.0,"$9,210",6.44x6.48x3.96 mm
1.01,Excellent,E,SI1,62.6,59.0,"$4,810",6.37x6.4x4 mm
1.27,Excellent,F,SI1,61.9,60.0,"$6,110",6.88x6.93x4.27 mm
1.02,Excellent,D,SI1,62.6,59.0,"$4,240",6.38x6.42x4.01 mm
1.53,Excellent,I,SI2,61.4,61.0,"$7,190",7.39x7.42x4.54 mm
1.25,Excellent,I,VS2,62.3,59.0,"$4,890",6.82x6.87x4.26 mm
1.42,Excellent,D,SI1,62.2,58.0,"$8,970",7.15x7.19x4.46 mm
1.10,Excellent,F,SI1,63.0,58.0,"$4,800",6.55x6.58x4.13 mm
1.01,Excellent,G,IF,61.4,61.0,"$7,310",6.41x6.45x3.95 mm
1.20,Excellent,F,SI2,62.5,58.0,"$4,630",6.73x6.78x4.22 mm
1.01,Excellent,D,SI1,62.6,58.0,"$4,960",6.38x6.41x4 mm
1.01,Excellent,E,VVS2,62.9,58.0,"$8,990",6.33x6.37x3.99 mm
1.03,Excellent,D,SI1,62.2,58.0,"$5,330",6.41x6.43x3.99 mm
1.21,Excellent,G,VVS2,62.0,59.0,"$6,740",6.76x6.8x4.2 mm
1.50,Excellent,F,SI1,62.4,61.0,"$8,560",7.25x7.3x4.54 mm
1.01,Excellent,D,VS2,62.8,59.0,"$6,934",6.34x6.38x4 mm
1.41,Excellent,H,SI1,62.7,58.0,"$6,930",7.08x7.12x4.45 mm
1.32,Excellent,H,SI1,62.3,59.0,"$5,820",6.95x6.99x4.34 mm
1.10,Excellent,E,SI1,61.9,59.0,"$4,520",6.57x6.59x4.08 mm
1.10,Excellent,F,VVS2,61.3,60.0,"$8,980",6.57x6.61x4.04 mm
1.00,Excellent,D,VVS2,61.6,61.0,"$7,204",6.39x6.42x3.94 mm
1.50,Excellent,I,SI2,62.4,58.0,"$6,720",7.3x7.34x4.57 mm
1.00,Excellent,H,SI1,61.8,59.0,"$4,180",6.39x6.43x3.96 mm
1.00,Excellent,D,SI1,62.6,57.0,"$5,180",6.31x6.35x3.97 mm
1.51,Excellent,E,SI2,61.1,59.0,"$8,110",7.3x7.35x4.48 mm
1.01,Very Good,G,VS2,64.8,59.0,"$4,072",6.18x6.24x4.02 mm
1.00,Excellent,F,VVS1,61.2,60.0,"$9,169",6.42x6.46x3.94 mm
1.00,Excellent,F,VVS2,62.8,58.0,"$7,668",6.3x6.34x3.97 mm
0.82,Excellent,E,VVS1,60.7,59.0,"$6,290",6.02x6.08x3.67 mm
1.01,Excellent,I,VVS2,60.6,61.0,,6.44x6.48x3.91 mm
0.90,Excellent,F,VVS1,62.7,56.0,"$5,880",6.13x6.15x3.85 mm
1.00,Excellent,G,VVS1,60.5,59.0,"$7,580",6.42x6.45x3.89 mm
1.35,Excellent,E,SI1,62.4,57.0,"$7,240",7.02x7.06x4.39 mm
1.23,Excellent,F,VVS2,61.8,57.0,"$9,720",6.84x6.88x4.24 mm
1.09,Excellent,G,VVS1,62.1,59.0,"$8,560",6.52x6.58x4.07 mm
1.05,Excellent,G,VS1,62.4,56.0,"$5,508",6.44x6.49x4.03 mm
0.92,Excellent,E,VVS1,60.4,59.0,"$7,128",6.31x6.33x3.82 mm
0.90,Excellent,F,IF,62.2,56.0,"$6,470",6.14x6.16x3.83 mm
1.01,Very Good,E,VS1,64.3,56.0,"$5,022",6.22x6.27x4.01 mm
1.09,Excellent,H,VS1,62.5,57.0,"$4,601",6.54x6.56x4.09 mm
1.66,Excellent,I,SI1,62.7,58.0,"$8,300",7.49x7.56x4.72 mm
1.00,Excellent,E,VS1,62.2,60.0,"$6,760",6.35x6.4x3.96 mm
1.00,Very Good,E,VS1,64.7,55.0,"$4,820",6.16x6.24x4.01 mm
1.05,Excellent,F,VVS2,62.2,59.0,,6.45x6.5x4.03 mm
1.41,Excellent,H,SI1,62.9,56.0,"$7,150",7.1x7.15x4.48 mm
0.85,Excellent,D,VVS2,62.3,57.0,"$4,230",6.01x6.04x3.75 mm
0.82,Excellent,D,VVS1,60.8,59.0,"$6,240",6.03x6.05x3.68 mm
1.00,Excellent,H,VVS2,61.8,56.0,"$4,709",6.4x6.43x3.97 mm
1.00,Excellent,I,VVS2,62.3,56.0,"$4,093",6.37x6.39x3.98 mm
1.50,Excellent,D,SI2,62.0,55.0,"$7,711",7.31x7.34x4.54 mm
1.01,Excellent,F,VVS1,60.5,58.0,"$9,137",6.47x6.51x3.93 mm
1.50,Excellent,J,SI1,62.6,59.0,"$6,232",7.24x7.29x4.55 mm
1.03,Excellent,H,VS2,61.9,57.0,,6.45x6.47x4 mm
1.01,Excellent,F,VS2,62.7,59.0,"$5,724",6.33x6.37x3.98 mm
1.70,Excellent,G,SI1,62.4,58.0,"$9,710",7.54x7.59x4.72 mm
1.50,Excellent,D,SI1,61.8,58.0,"$8,380",7.3x7.32x4.52 mm
1.67,Excellent,K,SI1,59.7,60.0,"$4,780",7.67x7.69x4.59 mm
0.90,Excellent,E,VS1,62.3,57.0,"$4,640",6.12x6.14x3.82 mm
0.90,Excellent,E,VS2,62.4,57.0,"$4,040",6.14x6.17x3.84 mm
1.73,Excellent,I,VVS2,62.7,57.0,"$9,623",7.62x7.66x4.79 mm
1.70,Excellent,H,SI2,59.5,59.0,"$9,120",7.73x7.75x4.61 mm
1.50,Excellent,I,SI2,59.8,60.0,"$6,680",7.36x7.41x4.42 mm
1.03,Excellent,D,VS2,62.5,57.0,"$6,550",6.43x6.46x4.03 mm
1.09,Excellent,D,VS1,62.2,57.0,"$8,046",6.54x6.58x4.08 mm
1.00,Excellent,D,VS1,62.9,55.0,"$6,660",6.32x6.37x3.99 mm
0.71,Excellent,D,VVS1,61.7,59.0,"$4,039",5.67x5.7x3.51 mm
0.81,Excellent,F,VVS1,62.7,58.0,"$4,150",5.88x5.93x3.71 mm
1.07,Excellent,G,VS1,62.8,56.0,"$5,610",6.55x6.59x4.13 mm
0.75,Excellent,D,VVS1,62.6,57.0,"$3,964",5.77x5.81x3.63 mm
1.01,Excellent,G,VS2,60.0,60.0,"$4,363",6.51x6.53x3.91 mm
1.50,Very Good,J,SI2,60.6,61.0,"$4,104",7.29x7.34x4.43 mm
1.02,Excellent,F,SI2,62.2,58.0,"$4,200",6.4x6.43x3.99 mm
1.51,Excellent,H,VS1,60.7,59.0,"$9,080",7.38x7.43x4.5 mm
1.20,Excellent,G,SI2,62.1,59.0,"$4,980",6.8x6.83x4.23 mm
1.20,Excellent,I,VS1,62.4,58.0,"$4,558",6.74x6.79x4.22 mm
1.50,Excellent,I,SI1,59.4,61.0,"$8,080",7.38x7.44x4.4 mm
1.50,Excellent,I,VS2,62.6,57.0,"$7,636",7.24x7.3x4.55 mm
1.31,Excellent,D,VS2,62.7,56.0,"$8,543",6.91x6.97x4.35 mm
1.50,Excellent,K,SI2,62.9,57.0,"$4,070",7.22x7.27x4.55 mm
1.51,Very Good,J,SI1,64.7,55.0,"$4,795",7.13x7.23x4.65 mm
1.30,Excellent,E,VVS2,63.3,56.0,"$7,722",6.92x6.96x4.39 mm
1.13,Excellent,E,IF,62.6,59.0,"$7,528",6.59x6.62x4.14 mm
1.20,Excellent,G,VS2,63.2,57.0,"$4,234",6.71x6.77x4.26 mm
1.12,Excellent,E,VVS1,62.8,58.0,"$8,273",6.57x6.62x4.14 mm
1.11,Excellent,F,IF,63.3,56.0,"$6,901",6.55x6.59x4.16 mm
2.00,Very Good,K,VVS2,64.1,56.0,"$9,547",7.82x7.9x5.04 mm
1.71,Excellent,K,SI1,60.2,58.0,"$5,314",7.74x7.76x4.66 mm
1.73,Excellent,K,SI1,63.0,57.0,"$5,594",7.61x7.65x4.8 mm
1.60,Excellent,K,VS2,63.0,56.0,"$5,000",7.41x7.45x4.68 mm
1.70,Excellent,J,SI1,60.0,61.0,"$6,253",7.68x7.72x4.62 mm
1.72,Excellent,J,SI2,62.9,55.0,"$5,486",7.61x7.65x4.8 mm
1.22,Excellent,D,SI1,59.9,59.0,"$5,303",6.91x6.94x4.15 mm
0.92,Excellent,G,VVS1,62.4,57.0,"$4,860",6.2x6.24x3.88 mm
1.20,Excellent,D,VS2,62.8,57.0,"$5,940",6.75x6.76x4.24 mm
1.00,Excellent,E,SI1,63.3,57.0,"$6,815",6.32x6.37x4.02 mm
1.70,Excellent,H,SI2,62.1,58.0,"$10,030",7.57x7.61x4.71 mm
1.51,Excellent,H,VS1,61.3,59.0,"$9,340",7.36x7.38x4.52 mm
1.72,Excellent,K,SI1,62.1,57.0,"$5,880",7.65x7.69x4.76 mm
1.62,Excellent,I,SI1,62.3,56.0,"$7,690",7.47x7.53x4.67 mm
1.50,Excellent,K,SI1,62.8,56.0,"$5,060",7.24x7.29x4.56 mm
1.03,Excellent,I,VVS1,62.0,57.0,"$4,530",6.41x6.46x3.99 mm
0.84,Excellent,E,VVS1,62.6,58.0,"$6,250",6.03x6.05x3.78 mm
1.02,Excellent,F,IF,59.9,59.0,"$9,910",6.54x6.57x3.92 mm
1.70,Excellent,I,SI1,62.8,57.0,"$9,160",7.59x7.62x4.78 mm
1.20,Excellent,G,SI1,63.5,56.0,"$4,720",6.7x6.74x4.26 mm
1.20,Excellent,G,SI1,62.5,58.0,"$4,644",6.76x6.8x4.24 mm
1.20,Excellent,E,SI1,60.5,60.0,"$5,281",6.83x6.87x4.14 mm
1.01,Excellent,D,VS1,61.9,58.0,"$6,469",6.42x6.46x3.98 mm
1.01,Excellent,F,VVS1,60.1,59.0,"$6,188",6.48x6.5x3.9 mm
1.00,Excellent,D,VS2,63.2,56.0,"$4,979",6.32x6.36x4.01 mm
1.02,Excellent,F,SI1,62.9,58.0,"$4,200",6.39x6.43x4.03 mm
1.00,Excellent,E,SI1,61.2,60.0,"$4,180",6.42x6.46x3.94 mm
1.01,Excellent,F,SI1,61.3,58.0,"$4,126",6.48x6.5x3.98 mm
1.01,Excellent,E,SI1,62.8,57.0,"$5,220",6.37x6.4x4.01 mm
1.01,Excellent,E,SI1,63.4,56.0,"$4,201",6.32x6.35x4.02 mm
1.01,Excellent,E,SI1,62.2,57.0,,6.42x6.45x4 mm
1.02,Excellent,E,VVS1,61.1,60.0,"$6,588",6.43x6.47x3.95 mm
1.40,Excellent,G,SI1,62.4,56.0,"$7,279",7.11x7.17x4.46 mm
0.71,Excellent,D,VVS1,62.0,58.0,"$4,007",5.72x5.74x3.55 mm
0.73,Excellent,D,VVS1,62.3,57.0,"$4,050",5.72x5.76x3.58 mm
1.00,Excellent,F,SI1,62.9,58.0,"$4,030",6.29x6.34x3.97 mm
1.06,Excellent,D,SI1,62.6,57.0,,6.46x6.51x4.06 mm
1.02,Excellent,E,VS1,62.0,57.0,"$6,830",6.39x6.44x3.98 mm
1.50,Excellent,K,VS2,62.2,56.0,"$5,270",7.28x7.33x4.54 mm
1.00,Excellent,G,VVS1,62.7,56.0,,6.32x6.35x3.97 mm
1.50,Excellent,H,SI1,62.3,57.0,"$7,220",7.23x7.29x4.53 mm
1.30,Excellent,H,SI1,63.1,57.0,"$5,450",6.89x6.94x4.36 mm
1.40,Excellent,F,SI1,62.8,56.0,"$5,960",7.07x7.14x4.46 mm
1.01,Excellent,E,VS2,62.2,57.0,"$6,221",6.38x6.42x3.98 mm
1.02,Excellent,E,VS2,61.6,58.0,"$6,728",6.46x6.5x3.99 mm
1.14,Excellent,F,VS2,62.4,55.0,"$6,329",6.63x6.68x4.15 mm
1.01,Excellent,E,VS2,62.5,56.0,"$6,253",6.38x6.42x4 mm
1.02,Excellent,D,VS1,62.4,57.0,"$9,936",6.4x6.44x4.01 mm
1.01,Excellent,F,VS1,62.5,59.0,"$8,111",6.35x6.4x3.99 mm
1.70,Excellent,K,SI2,62.5,57.0,"$4,270",7.6x7.63x4.76 mm
0.90,Excellent,D,VVS1,62.5,57.0,"$7,350",6.1x6.14x3.83 mm
1.20,Excellent,E,VS2,62.5,57.0,"$6,000",6.72x6.76x4.21 mm
1.03,Excellent,H,VVS1,62.8,60.0,"$4,730",6.4x6.44x4.03 mm
1.31,Excellent,E,VS1,62.4,58.0,"$7,862",6.94x6.98x4.35 mm
1.51,Excellent,J,SI1,62.2,56.0,"$5,930",7.27x7.32x4.54 mm
1.24,Excellent,H,SI1,62.7,56.0,"$5,160",6.79x6.84x4.28 mm
1.43,Excellent,G,SI2,62.3,57.0,"$6,790",7.15x7.2x4.47 mm
1.00,Excellent,I,VVS1,62.6,60.0,,6.31x6.37x3.97 mm
1.07,Excellent,F,VVS2,61.7,58.0,"$8,060",6.5x6.55x4.02 mm
1.40,Excellent,J,SI2,63.3,55.0,"$5,040",7.04x7.11x4.48 mm
1.20,Excellent,H,SI1,62.8,58.0,"$4,760",6.69x6.74x4.22 mm
0.90,Very Good,G,VVS1,63.2,57.0,"$4,100",6.11x6.17x3.88 mm
1.05,Excellent,F,VS1,62.5,57.0,,6.47x6.5x4.06 mm
1.50,Excellent,I,VS1,63.5,56.0,"$7,370",7.21x7.26x4.6 mm
1.00,Excellent,E,VS2,61.4,58.0,"$4,309",6.38x6.41x3.93 mm
0.97,Excellent,D,VVS1,59.5,59.0,"$8,490",6.42x6.45x3.83 mm
1.00,Excellent,F,VS1,62.1,59.0,"$4,380",6.39x6.43x3.98 mm
1.20,Excellent,G,VS2,62.6,57.0,"$5,960",6.79x6.82x4.26 mm
1.01,Very Good,E,VS1,64.9,56.0,"$5,080",6.21x6.28x4.05 mm
1.01,Excellent,G,VS1,62.6,58.0,"$5,490",6.4x6.44x4.02 mm
1.21,Excellent,G,SI2,62.6,57.0,"$4,130",6.77x6.81x4.25 mm
1.00,Excellent,G,SI1,60.6,61.0,"$4,100",6.45x6.48x3.92 mm
1.00,Excellent,F,VS1,61.5,59.0,"$6,180",6.4x6.45x3.95 mm
1.01,Excellent,F,VS2,62.7,57.0,"$4,601",6.37x6.39x4 mm
1.12,Excellent,G,VVS1,61.8,58.0,,6.62x6.67x4.11 mm
1.20,Excellent,H,VVS2,62.8,58.0,"$5,630",6.67x6.76x4.21 mm
1.01,Excellent,G,VVS2,62.5,59.0,"$6,170",6.37x6.39x3.99 mm
1.00,Very Good,F,VVS1,62.4,60.0,"$7,530",6.27x6.31x3.93 mm
0.93,Excellent,G,VVS1,62.7,58.0,"$5,324",6.17x6.21x3.88 mm
1.31,Excellent,D,VS1,62.4,58.0,"$9,130",6.93x6.96x4.34 mm
1.21,Excellent,E,VS2,62.8,57.0,"$6,470",6.75x6.8x4.25 mm
1.21,Excellent,D,VS1,62.3,59.0,"$8,740",6.79x6.83x4.24 mm
1.31,Excellent,E,SI1,62.4,59.0,"$6,900",6.93x6.97x4.33 mm
1.40,Excellent,I,SI1,62.9,58.0,"$5,050",7.09x7.14x4.47 mm
1.30,Excellent,D,VS2,62.4,58.0,"$8,990",6.92x6.95x4.33 mm
1.00,Excellent,G,VS2,63.3,55.0,"$5,710",6.32x6.35x4.01 mm
1.03,Excellent,G,VS2,62.3,60.0,"$5,870",6.44x6.47x4.02 mm
1.50,Excellent,I,SI2,61.3,59.0,"$8,120",7.29x7.32x4.48 mm
1.04,Excellent,E,VS2,61.7,58.0,"$5,620",6.46x6.5x4 mm
1.03,Excellent,E,VS2,62.2,58.0,"$5,570",6.44x6.48x4.02 mm
1.50,Excellent,J,SI2,62.8,57.0,"$6,020",7.26x7.3x4.57 mm
1.20,Excellent,H,VS1,62.7,56.0,"$6,110",6.73x6.77x4.23 mm
1.00,Excellent,D,VS2,62.2,59.0,"$5,570",6.32x6.37x3.95 mm
1.51,Excellent,H,SI2,62.7,59.0,"$6,361",7.26x7.29x4.56 mm
1.50,Excellent,I,SI1,63.3,56.0,"$6,642",7.24x7.29x4.6 mm
1.01,Excellent,G,VS2,62.7,58.0,"$5,335",6.37x6.41x4.01 mm
1.50,Excellent,K,SI2,60.8,59.0,"$4,630",7.32x7.37x4.46 mm
1.54,Very Good,F,SI2,64.7,57.0,"$5,730",7.13x7.2x4.64 mm
1.50,Excellent,H,SI2,63.6,55.0,"$4,670",7.17x7.27x4.59 mm
1.50,Very Good,J,SI2,64.1,58.0,"$4,331",7.07x7.17x4.56 mm
1.00,Excellent,G,SI1,63.7,57.0,"$4,000",6.29x6.33x4.02 mm
1.00,Excellent,H,VS2,62.6,58.0,"$4,080",6.33x6.38x3.98 mm
1.00,Excellent,F,SI1,63.5,56.0,"$4,280",6.31x6.35x4.02 mm
1.00,Excellent,E,VVS1,61.4,61.0,"$9,400",6.34x6.37x3.9 mm
1.20,Excellent,G,VS2,60.1,60.0,"$5,670",6.8x6.88x4.11 mm
1.00,Excellent,D,SI1,60.6,62.0,"$5,480",6.43x6.45x3.9 mm
1.00,Excellent,E,VS2,62.8,57.0,"$5,756",6.32x6.36x3.98 mm
1.01,Excellent,E,VS2,62.4,58.0,"$5,746",6.4x6.43x4 mm
1.70,Excellent,K,VS2,63.4,57.0,"$5,897",7.54x7.59x4.8 mm
1.01,Excellent,G,VS2,62.5,58.0,"$5,454",6.36x6.4x3.98 mm
1.00,Excellent,G,VVS1,62.8,60.0,"$7,398",6.32x6.37x3.98 mm
1.34,Excellent,G,VS1,61.9,58.0,"$8,920",7.01x7.05x4.35 mm
0.75,Excellent,E,IF,62.4,58.0,"$4,240",5.77x5.81x3.61 mm
1.07,Excellent,G,IF,61.4,57.0,"$8,050",6.54x6.59x4.03 mm
1.07,Excellent,G,VS2,61.9,57.0,"$5,160",6.5x6.54x4.04 mm
1.03,Excellent,G,VVS1,62.1,59.0,"$7,938",6.45x6.49x4.02 mm
1.01,Excellent,G,SI1,62.8,58.0,"$4,104",6.35x6.4x4.01 mm
1.60,Excellent,J,SI2,63.1,58.0,"$6,320",7.4x7.43x4.68 mm
1.58,Excellent,H,SI2,62.6,58.0,"$8,340",7.4x7.46x4.65 mm
1.00,Excellent,J,VS1,60.8,62.0,"$4,640",6.37x6.4x3.88 mm
0.91,Excellent,D,VS2,62.2,58.0,"$4,400",6.2x6.25x3.87 mm
